sent_id,noun_phrase
6031,shadow
6032,a coronet
6033,substance
6033,authority
6034,Retain
6034,privilege
6034,a private man
6035,This proffer
6035,reasonless
6036,possess 'd
6038,therein
6038,lawful king
6039,Shall
6039,lucre
6039,the rest
6040,prerogative
6041,viceroy
6041,the whole
6042,lord ambassador
6044,possibility
6045,hast thou
6046,intercession
6046,a league
6047,the matter
6048,thou aloof
6048,comparison
6049,the title thou usurp'st
6050,benefit proceeding
6050,king
6051,any challenge
6051,desert
6052,thee
6053,lord
6053,obstinacy
6054,the course
6054,this contract
6056,opportunity
6057,the truth
6057,policy
6058,such massacre
6059,ruthless
6060,proceeding
6060,hostility
6061,this compact
6061,a truce
6062,pleasure
6063,say'st thou
6063,condition stand
6065,no interest
6066,garrison
6067,swear allegiance
6067,majesty
6068,thou art knight
6069,the crown
6070,the crown
6071,army
6071,ye please
6072,ensign
6073,a solemn peace
6074,Exeunt
6075,The palace
6076,conference
6077,wondrous rare description
6077,noble earl
6078,hath astonish
6080,heart
6081,rigor
6082,hulk
6082,the tide
6083,breath
6083,renown
6084,shipwreck
6085,fruition
6085,love
6086,Tush
6086,good lord
6086,this superficial tale
6087,a preface
6087,worthy praise
6088,that lovely dame
6089,skill
6090,a volume
6091,any dull conceit
6093,choice
6094,humble lowliness
6094,mind
6095,command
6096,virtuous chaste
6097,lord
6098,ne'er presume
6099,lord protector
6099,consent
6100,royal queen
6101,consent
6101,sin
6102,lord
6102,highness
6103,another lady
6103,esteem
6104,that contract
6105,honour
6105,reproach
6106,a ruler
6107,a triumph
6108,strength
6108,forsaketh
6109,reason
6109,adversary
6110,A poor earl
6110,daughter
6111,therefore
6111,offence
6113,father
6113,an earl
6115,lord
6115,father
6115,a king
6117,such great authority
6118,alliance
6118,peace
6119,allegiance
6121,near kinsman unto
6122,wealth doth
6122,a liberal dower
6123,sooner
6123,give
6124,A dower
6124,disgrace
6124,king
6125,base
6126,wealth
6126,perfect love
6127,queen
6128,a queen
6129,bargain
6130,oxen
6130,sheep
6130,horse
6131,Marriage
6131,a matter
6131,worth
6132,Than
6132,attorneyship
6133,grace
6134,companion
6134,nuptial bed
6138,a hell
6139,An age
6139,discord
6139,continual strife
6140,the contrary bringeth bliss
6141,a pattern
6141,celestial peace
6142,a king
6143,a king
6144,peerless feature
6144,birth
6145,fit
6145,none
6145,a king
6146,valiant courage
6146,undaunted spirit
6148,hope
6148,issue
6148,a king
6149,son
6149,a conqueror
6151,a lady
6151,high resolve
6152,love
6153,yield
6153,conclude
6154,none
6155,force
6155,report
6157,tender youth
6157,attaint
6158,any passion
6158,love
6160,such sharp dissension
6160,breast
6161,Such fierce
6161,hope
6161,fear
6163,shipping
6163,post
6163,lord
6164,procure
6167,faithful
6168,sufficient charge
6169,a tenth
6170,till
6171,a thousand
6172,good uncle
6172,all offence
6175,This sudden execution
6176,company
6177,grief
6178,Exit
6179,grief
6181,hath prevail 'd
6182,the youthful
6183,hope
6183,the like event
6183,love
6185,the king
6186,the king
6186,realm
6187,Exit
6188,ACT
6189,The palace
6190,Flourish
6190,side
6191,high imperial majesty
6192,charge
6192,depart
6193,procurator
6193,excellence
6194,grace
6195,the famous ancient city
6196,presence
6198,twenty reverend
6199,task
6200,bended knee
6201,sight
6202,title
6202,the queen
6203,the substance
6204,that great shadow
6204,represent
6205,gift
6206,queen
6207,arise
6208,no kinder sign
6208,love
6209,this kind kiss
6209,life
6210,a heart replete
6210,thankfulness
6211,thou hast
6211,this beauteous face
6212,A world
6212,soul
6213,sympathy
6213,love
6214,gracious lord
6215,The mutual conference
6215,mind hath
6216,day
6216,night
6217,company
6218,alder-liefest sovereign
6219,the bolder
6219,king
6220,ruder
6220,wit
6221,over-joy
6221,heart doth minister
6222,sight
6222,grace
6222,speech
6223,wisdom
6223,majesty
6224,fall
6225,the fulness
6225,heart
6225,content
6226,cheerful voice
6226,love
6227,[
6228,happiness
6231,lord protector
6231,grace
6232,contracted peace
6233,sovereign
6233,the French king
6234,consent
6236,king
6237,ambassador
6239,daughter
6241,next ensuing
6241,Item
6241,the duchy
6242,the county
6243,father
6244,the paper fall
6245,Uncle
6246,gracious lord
6247,Some sudden qualm hath
6247,the heart
6248,dimm
6249,Uncle
6252,father
6254,proper cost
6254,any dowry
6255,marquess
6256,the first duke
6257,gird thee
6257,the sword
6258,grace
6258,regent
6259,till term
6260,uncle
6263,the great favour
6264,entertainment
6265,all speed
6266,coronation
6268,the state
6269,grief
6270,grief
6270,the common grief
6270,the land
6271,brother
6271,youth
6272,valour
6272,coin
6273,open field
6274,winter
6274,cold
6274,summer
6274,parching heat
6275,true inheritance
6276,brother
6277,policy
6281,hath mine uncle
6282,the learned council
6282,the realm
6283,the council-house
6285,awe
6286,highness
6286,infancy
6288,die
6289,vigilance
6290,war
6290,counsel die
6291,shameful
6291,this league
6292,this marriage
6292,fame
6293,memory
6294,renown
6295,conquer
6297,this passionate discourse
6298,This peroration
6298,such circumstance
6300,uncle
6302,the new-made duke
6302,the roast
6303,the duchy
6304,large style
6305,the leanness
6305,purse
6306,the death
6308,valiant son
6309,grief
6309,past recovery
6311,sword
6311,hot blood
6313,mine
6313,conquer
6317,duke
6318,the honour
6318,this warlike isle
6319,heart
6320,this league
6322,gold
6325,A proper jest
6326,a whole fifteenth
6331,the pleasure
6331,lord
6332,mind
6334,presence
6334,trouble ye
6335,proud prelate
6335,thy face
6336,thy fury
6338,farewell
6340,Exit
6341,protector
6341,a rage
6342,mine enemy
6343,an enemy
6344,no great friend
6344,the king
6345,blood
6346,apparent
6346,the English crown
6347,an empire
6347,marriage
6348,the west
6349,reason
6350,Look
6350,let
6350,smoothing
6351,circumspect
6355,loud voice
6356,royal excellence
6358,this flattering gloss
6359,a dangerous protector
6360,sovereign
6361,age
6362,join
6364,seat
6365,This weighty business
6365,delay
6367,Exit
6368,pride
6369,greatness
6369,place
6370,the haughty cardinal
6371,insolence
6372,the land beside
6373,protector
6374,thou
6374,protector
6377,ambition
6378,own preferment
6379,the realm
6381,a noble gentleman
6382,the haughty cardinal
6383,a man o
6383,the church
6384,stout
6384,proud
6384,lord
6386,the ruler
6386,a commonweal
6387,son
6387,the comfort
6387,age
6388,thy plainness
6388,thy housekeeping
6389,favour
6390,none
6392,civil discipline
6393,the heart
6394,thou
6394,regent
6394,sovereign
6395,thee fear
6395,honour 'd
6396,the public good
6398,The pride
6398,the cardinal
6399,ambition
6401,the profit
6401,the land
6402,help
6402,the land
6403,common profit
6403,country
6404,cause
6405,let
6405,haste
6406,father
6407,main force
6408,breath
6409,chance
6410,slain
6413,the state
6414,a tickle point
6417,a duke
6417,fair daughter
6419,'T
6420,pillage
6421,purchase
6423,the silly owner
6424,hapless
6425,head
6428,tongue
6430,the realms
6431,proportion
6431,blood
6432,the fatal brand
6432,burn
6433,the prince
6433,heart
6435,Cold news
6435,hope
6436,soil
6437,A day
6438,therefore
6439,a show
6439,love
6440,advantage
6440,the crown
6441,the golden mark
6442,right
6443,the sceptre
6443,childish fist
6444,the diadem
6444,head
6445,Whose church-like humours
6445,a crown
6446,till time
6447,thou
6447,wake
6448,the state
6449,joys
6449,love
6450,new bride
6450,dear-bought queen
6452,the milk-white
6453,sweet
6453,the air
6455,the house
6456,force perforce
6456,the crown
6457,bookish rule hath pull
6458,Exit
6459,house
6460,DUCHESS
6461,lord
6461,corn
6462,the head
6462,plenteous load
6464,frowning
6464,the favours
6464,the world
6465,the sullen earth
6466,thy sight
6467,thou
6467,diadem
6468,the honours
6468,the world
6469,gaze
6469,grovel
6469,thy face
6470,thy head
6471,forth
6471,thy hand
6471,reach
6471,the glorious gold
6472,mine
6475,sight
6476,glance
6476,the ground
6477,sweet
6477,thou dost
6477,thy lord
6478,the canker
6480,king
6480,nephew
6481,last breathing
6481,this mortal world
6482,troublous dream
6482,this night
6483,dream
6483,lord
6484,sweet rehearsal
6484,morning
6484,dream
6485,this staff
6485,mine office-badge
6485,court
6486,twain
6487,the cardinal
6488,the broken wand
6490,first duke
6491,dream
6491,doth bode
6492,nothing
6492,an argument
6493,a stick
6493,grove
6494,Shall
6494,head
6494,presumption
6495,list
6496,seat
6496,majesty
6497,the cathedral church
6498,that chair
6499,dame
6499,kneel
6500,head
6500,the diadem
6501,outright
6502,Presumptuous dame
6503,Art
6503,second woman
6503,the realm
6504,the protector
6504,wife
6505,thou
6505,pleasure
6505,command
6506,the reach
6506,compass
6507,wilt thou
6507,treachery
6508,thy husband
6508,thyself
6509,top
6509,honour
6509,disgrace
6511,lord
6512,dream
6513,Next time
6517,lord protector
6517,highness
6517,pleasure
6519,the king
6520,thou
6520,ride
6521,good lord
6524,this base
6524,humble mind
6525,a man
6525,a duke
6525,blood
6527,way
6527,headless
6528,a woman
6528,slack
6529,part
6529,pageant
6530,nay
6530,fear
6530,man
6531,none
6531,thee
6532,Enter
6533,royal majesty
6534,thou
6534,majesty
6535,the grace
6535,advice
6536,grace
6536,title
6537,thou
6537,man
6537,hast thou
6538,the cunning witch
6539,the conjurer
6541,highness
6542,A spirit
6542,depth
6544,grace
6546,return
6548,this reward
6548,merry
6548,man
6549,this weighty cause
6550,Exit
6551,merry
6551,the duchess
6551,gold
6554,The business
6554,silent secrecy
6555,gold
6555,the witch
6556,Gold
6556,a devil
6557,another coast
6558,the rich cardinal
6561,humour
6562,the duchess
6563,brain
6564,A crafty knave
6564,no broker
6565,the cardinal
6565,broker
6567,a pair
6569,knavery
6569,the duchess
6569,wreck
6570,attainture
6570,fall
6571,gold
6572,Exit
6573,The palace
6574,man
6575,close
6575,lord protector
6576,this way
6577,the quill
6578,protect
6578,a good man
6581,the queen
6583,fool
6584,lord protector
6585,fellow
6585,would'st anything
6586,lord
6586,ye
6586,lord
6587,protector
6589,lordship
6590,thine
6591,grace
6592,lord cardinal
6592,man
6593,house
6593,wife
6594,wife
6599,sir
6599,a poor petitioner
6599,whole township
6600,[
6600,petition ]
6600,master
6602,heir
6602,the crown
6603,sayst thou
6604,rightful heir
6604,the crown
6605,master
6605,forsooth
6605,master
6606,the king
6606,an usurper
6608,Enter
6609,this fellow
6609,send
6610,master
6610,a pursuivant presently
6611,matter
6612,Exit
6614,protector
6614,grace
6615,sue
6616,the supplication
6619,Exeunt
6620,the guise
6621,the fashion
6621,the court
6622,the government
6622,isle
6623,the royalty
6623,king
6624,a pupil
6625,governance
6626,a queen
6626,title
6626,style
6627,a subject
6627,a duke
6628,the city
6629,a tilt
6629,honour
6629,love
6631,thee
6632,courage
6632,courtship
6632,proportion
6633,mind
6634,number
6636,sacred writ
6637,study
6639,the college
6641,the triple crown
6641,head
6642,a state fit
6642,holiness
6643,cause
6644,highness
6645,grace
6645,full content
6646,the haughty protector
6647,The imperious churchman
6649,the king
6654,that proud dame
6654,the lord protector
6654,wife
6655,the court
6656,an empress
6656,wife
6657,court
6657,the queen
6658,a duke
6659,heart
6659,poverty
6660,Shall
6661,Contemptuous base-born callet
6662,t'other day
6663,train
6663,gown
6664,worth
6664,father
6665,daughter
6666,a bush
6667,a quire
6669,mount
6669,trouble
6670,rest
6670,list
6671,counsel
6672,the cardinal
6674,Till
6674,disgrace
6675,this late complaint
6676,benefit
6678,the happy helm
6679,a sennet
6680,part
6683,the regentship
6684,the place
6686,grace
6687,the worthier
6689,The cardinal
6689,the field
6690,this presence
6692,Peace
6692,son
6692,some reason
6694,the king
6694,forsooth
6695,the king
6696,censure
6697,grace
6698,protector
6698,excellence
6699,protector
6699,the realm
6700,pleasure
6700,place
6701,thine insolence
6702,thou wert king
6702,thou
6703,The commonwealth hath
6703,daily run
6704,hath prevail
6705,the realm
6706,sovereignty
6707,thou rack 'd
6707,the clergy
6709,thy wife
6709,attire
6710,a mass
6710,public treasury
6711,cruelty
6711,execution
6712,hath
6712,law
6713,thee
6713,the mercy
6713,the law
6714,sale
6715,the suspect
6716,hop
6716,thy head
6717,Exit
6717,fan
6718,fan
6718,minion
6719,a box
6719,the ear
6721,yea
6721,proud Frenchwoman
6722,beauty
6723,face
6724,aunt
6725,good king
6725,to't
6725,time
6726,thee
6726,dandle thee
6726,a baby
6727,this place
6727,master
6729,Exit
6730,cardinal
6732,no spurs
6733,destruction
6734,Exit
6736,choler
6737,the quadrangle
6738,commonwealth
6740,the law
6741,soul
6742,duty
6742,king
6742,country
6743,the matter
6743,hand
6744,man
6745,regent
6745,the realm
6746,election
6747,some reason
6747,no little force
6748,any man
6750,thee
6750,pride
6751,the place
6753,discharge
6753,money
6753,furniture
6755,Last time
6755,attendance
6756,famish 'd
6757,a fouler fact
6758,traitor
6758,the land commit
6759,Peace
6760,Image
6760,pride
6760,peace
6761,man
6762,a man
6762,treason
6763,excuse
6764,accuse
6764,a traitor
6765,mean'st thou
6766,majesty
6766,the man
6767,master
6767,high treason
6769,rightful heir
6769,crown
6770,majesty
6771,man
6772,majesty
6773,any such matter
6773,witness
6774,the villain
6776,night
6777,armour
6778,dunghill villain
6779,thy head
6779,this thy traitor
6779,speech
6780,royal majesty
6781,the rigor
6781,the law
6782,lord
6783,accuser
6783,'prentice
6784,fault
6784,the other day
6786,witness
6786,therefore
6786,majesty
6787,an honest man
6787,a villain
6788,accusation
6789,Uncle
6789,law
6790,This doom
6790,lord
6792,suspicion
6793,a day
6794,single combat
6794,convenient place
6795,witness
6795,servant
6795,malice
6796,the law
6796,doom
6797,royal majesty
6798,the combat
6799,lord
6799,sake
6799,pity
6800,case
6800,The spite
6800,man prevaileth
6802,fight
6802,a blow
6802,heart
6804,prison
6804,the day
6804,combat
6805,the next month
6807,Exeunt
6808,garden
6810,the duchess
6811,performance
6812,Master
6813,ladyship behold
6814,fear
6814,courage
6815,a woman
6816,invincible spirit
6816,convenient
6817,Master
6818,name
6820,Exit
6822,prostrate
6822,grovel
6822,the earth
6823,read
6823,work
6826,the sooner
6827,Patience
6827,good lady
6828,Deep night
6828,dark night
6828,the silent
6828,the night
6829,The time
6829,night
6829,fire
6830,The time
6830,screech-owls cry
6830,ban-dogs howl
6832,That time
6832,the work
6832,hand
6833,sit
6834,verge
6835,belonging
6835,the circle
6835,te
6835,riseth
6838,name
6838,power
6839,tremblest
6840,thou speak
6840,shalt
6840,pass
6840,hence
6841,thou wilt
6842,the king
6843,a paper
6844,The duke
6845,a violent death
6846,the answer
6848,water
6848,end
6851,the sandy
6852,stand
6854,lake
6855,False fiend
6855,avoid
6856,Thunder
6856,lightning
6856,Exit Spirit
6857,break
6858,trash
6859,an inch
6860,madam
6860,the king
6860,commonweal
6861,this piece
6862,lord protector
6864,thine
6864,king
6865,Injurious duke
6865,no cause
6866,True
6866,madam
6866,none
6868,asunder
6871,all forthcoming
6873,guard
6874,well
6875,A pretty plot
6876,pray
6876,lord
6876,the devil
6876,writ
6879,duke
6880,a violent death
6882,te
6883,the rest
6885,water
6885,end
6888,the sandy
6889,stand
6890,come
6893,The king
6893,progress
6894,the husband
6894,this lovely lady
6895,these news
6895,horse
6897,A sorry breakfast
6897,lord protector
6898,grace
6899,the post
6899,hope
6899,reward
6900,pleasure
6900,good lord
6901,ho
6902,a Servingman
6904,to-morrow night
6905,Exeunt
6909,the brook
6910,day
6911,leave
6911,the wind
6913,a point
6913,lord
6913,falcon
6914,a pitch
6914,the rest
6916,Yea
6916,man
6916,fain
6917,No marvel
6917,majesty
6918,lord protector
6919,master
6920,falcon
6920,pitch
6921,lord
6921,a base
6921,ignoble mind
6922,a bird
6923,the clouds
6924,lord cardinal
6924,think
6925,grace
6926,The treasury
6926,joy
6927,heaven
6927,earth
6928,a crown
6928,the treasure
6928,thy heart
6929,Pernicious protector
6929,dangerous peer
6930,king
6930,commonweal
6931,priesthood
6931,grown peremptory
6932,coelestibus irae
6933,good uncle
6933,such malice
6934,such holiness
6935,No malice
6935,sir
6936,a quarrel
6936,a peer
6937,lord
6938,lord
6939,lord-protectorship
6940,thine insolence
6941,thy ambition
6942,peace
6942,good queen
6944,earth
6945,the peace
6946,this proud protector
6946,sword
6947,holy uncle
6949,thou darest
6951,the matter
6952,thine own person
6952,thy abuse
6953,thou darest
6954,thou darest
6955,This evening
6955,the east side
6955,the grove
6957,cousin
6958,man
6958,the fowl
6959,sport
6961,thy two-hand sword
6962,True
6962,uncle
6964,east side
6964,the grove
6966,uncle Gloucester
6967,Talking
6967,hawking
6967,nothing
6967,lord
6969,mother
6969,priest
6969,crown
6970,fence
6971,teipsum
6972,Protector
6973,stomachs
6974,irksome
6974,this music
6974,heart
6975,jar
6975,hope
6975,harmony
6976,this strife
6977,A miracle
6978,this noise
6979,dost thou proclaim
