line_id,sentence,entity,label
31080,"Jove knows what man thou mightst have made, but I,",thou mightst,PERSON
31081,"Thou diedst, a most rare boy, of melancholy.",Thou,PERSON
31083,"Stark, as you see:",Stark,PERSON
31086,right cheek,right cheek,ORG
31098,"Whilst summer lasts and I live here, Fidele,",Fidele,GPE
31108,To winter-ground thy corse.,winter,DATE
31120,Save that Euriphile must be Fidele.,Fidele,GPE
31121,"Cadwal,",Cadwal,ORG
31131,"Together, have one dust, yet reverence,",one,CARDINAL
31137,"Thersites' body is as good as Ajax',",Ajax,PERSON
31141,Exit BELARIUS,Exit BELARIUS,PERSON
31142,"Nay, Cadwal, we must lay his head to the east,",Cadwal,ORG
31147,SONG,SONG,ORG
31149,"Nor the furious winter's rages,",winter,DATE
31150,"Thou thy worldly task hast done,",Thou,GPE
31155,"Thou art past the tyrant's stroke,",Thou,GPE
31163,Thou hast finish'd joy and moan:,Thou,GPE
31172,"Re-enter BELARIUS, with the body of CLOTEN",BELARIUS,ORG
31172,"Re-enter BELARIUS, with the body of CLOTEN",CLOTEN,ORG
31174,"Here's a few flowers, but 'bout midnight, more:",midnight,TIME
31180,The ground that gave them first has them again:,first,ORDINAL
31182,"Exeunt BELARIUS, GUIDERIUS, and ARVIRAGUS",GUIDERIUS,ORG
31182,"Exeunt BELARIUS, GUIDERIUS, and ARVIRAGUS",ARVIRAGUS,ORG
31183,"[Awaking]  Yes, sir, to Milford-Haven, which is",Milford-Haven,ORG
31186,'Ods pittikins! can it be six mile yet?--,Ods,LOC
31186,'Ods pittikins! can it be six mile yet?--,six mile,QUANTITY
31187,"I have gone all night. 'Faith, I'll lie down and sleep.",all night,TIME
31187,"I have gone all night. 'Faith, I'll lie down and sleep.",Faith,PERSON
31189,Seeing the body of CLOTEN,CLOTEN,ORG
31202,A headless man! The garments of Posthumus!,Posthumus,NORP
31204,"His foot Mercurial, his Martial thigh,",Martial,PERSON
31205,The brawns of Hercules: but his Jovial face,Hercules,GPE
31205,The brawns of Hercules: but his Jovial face,Jovial,PERSON
31206,"Murder in heaven?--How!--'Tis gone. Pisanio,",Pisanio,PERSON
31207,"All curses madded Hecuba gave the Greeks,",Hecuba,GPE
31208,"And mine to boot, be darted on thee! Thou,",Thou,PERSON
31209,"Conspired with that irregulous devil, Cloten,",Cloten,ORG
31217,"Pisanio might have kill'd thee at the heart,",Pisanio,PERSON
31218,And left this head on. How should this be? Pisanio?,Pisanio,PERSON
31224,"This is Pisanio's deed, and Cloten's: O!",Pisanio,PERSON
31224,"This is Pisanio's deed, and Cloten's: O!",Cloten,ORG
31229,"Enter LUCIUS, a Captain and other Officers, and a Soothsayer",Captain,ORG
31229,"Enter LUCIUS, a Captain and other Officers, and a Soothsayer",Officers,WORK_OF_ART
31229,"Enter LUCIUS, a Captain and other Officers, and a Soothsayer",Soothsayer,WORK_OF_ART
31230,"To them the legions garrison'd in Gailia,",Gailia,GPE
31232,You here at Milford-Haven with your ships:,Milford-Haven,ORG
31234,But what from Rome?,Rome,GPE
31235,The senate hath stirr'd up the confiners,senate,ORG
31236,"And gentlemen of Italy, most willing spirits,",Italy,GPE
31238,"Under the conduct of bold Iachimo,",Iachimo,GPE
31239,Syenna's brother.,Syenna,PERSON
31244,"Be muster'd, bid the captains look to't. Now, sir,",to't,LANGUAGE
31246,Last night the very gods show'd me a vision--,Last night,TIME
31248,"I saw Jove's bird, the Roman eagle, wing'd",Jove,PERSON
31248,"I saw Jove's bird, the Roman eagle, wing'd",Roman,NORP
31252,Success to the Roman host.,Success,ORG
31252,Success to the Roman host.,Roman,NORP
31254,"And never false. Soft, ho! what trunk is here",ho,PERSON
31262,"He'll then instruct us of this body. Young one,",one,CARDINAL
31265,Thou makest thy bloody pillow? Or who was he,Thou,GPE
31272,"A very valiant Briton and a good,",Briton,PERSON
31279,Thou movest no less with thy complaining than,Thou,GPE
31281,Richard du Champ.,Richard du Champ,PERSON
31288,Thou dost approve thyself the very same:,Thou,PERSON
31292,"No less beloved. The Roman emperor's letters,",Roman,NORP
31295,"I'll follow, sir. But first, an't please the gods,",first,ORDINAL
31295,"I'll follow, sir. But first, an't please the gods,",an't,GPE
31299,"And on it said a century of prayers,",a century,DATE
31314,SCENE III. A room in Cymbeline's palace.,Cymbeline,PERSON
31320,"How deeply you at once do touch me! Imogen,",Imogen,GPE
31335,The day that she was missing he was here:,The day,DATE
31345,"The Roman legions, all from Gallia drawn,",Roman,NORP
31345,"The Roman legions, all from Gallia drawn,",Gallia,ORG
31347,"Of Roman gentlemen, by the senate sent.",Roman,NORP
31347,"Of Roman gentlemen, by the senate sent.",senate,ORG
31358,"What can from Italy annoy us, but",Italy,GPE
31362,I wrote him Imogen was slain: 'tis strange:,Imogen,GPE
31365,"What is betid to Cloten, but remain",Cloten,PRODUCT
31372,Exit,Exit,GPE
31373,SCENE IV. Wales: before the cave of Belarius.,Belarius,ORG
31374,"Enter BELARIUS, GUIDERIUS, and ARVIRAGUS.",GUIDERIUS,ORG
31374,"Enter BELARIUS, GUIDERIUS, and ARVIRAGUS.",ARVIRAGUS,ORG
31379,"Nay, what hope",Nay,ORG
31380,"Have we in hiding us? This way, the Romans",Romans,NORP
31387,"Of Cloten's death--we being not known, not muster'd",Cloten,ORG
31396,"That when they hear the Roman horses neigh,",Roman,NORP
31396,"That when they hear the Roman horses neigh,",neigh,ORG
31402,"Of many in the army: many years,",many years,DATE
31409,But to be still hot summer's tamings and,summer,DATE
31410,The shrinking slaves of winter.,winter,DATE
31430,The hands of Romans!,Romans,NORP
31444,SCENE I. Britain. The Roman camp.,Roman,NORP
31447,"Thou shouldst be colour'd thus. You married ones,",Thou,ORG
31450,For wrying but a little! O Pisanio!,Pisanio,PERSON
31455,"The noble Imogen to repent, and struck",Imogen,GPE
31459,"To second ills with ills, each elder worse,",second,ORDINAL
31461,"But Imogen is your own: do your best wills,",Imogen,GPE
31463,"Among the Italian gentry, and to fight",Italian,NORP
31465,"That, Britain, I have kill'd thy mistress, peace!",Britain,GPE
31468,Of these Italian weeds and suit myself,Italian,NORP
31469,As does a Briton peasant: so I'll fight,Briton,PERSON
31476,"Gods, put the strength o' the Leonati in me!",Leonati,ORG
31479,Exit,Exit,GPE
31480,SCENE II. Field of battle between the British and Roman camps.,British,NORP
31480,SCENE II. Field of battle between the British and Roman camps.,Roman,NORP
31481,"Enter, from one side, LUCIUS, IACHIMO, and  the Roman Army: from the other side, the  British Army, POSTHUMUS LEONATUS following,  like a poor soldier. They march over and go  out. Then enter again, in skirmish, IACHIMO  and POSTHUMUS LEONATUS he vanquisheth and disarmeth IACHIMO, and then leaves him",LUCIUS,ORG
31481,"Enter, from one side, LUCIUS, IACHIMO, and  the Roman Army: from the other side, the  British Army, POSTHUMUS LEONATUS following,  like a poor soldier. They march over and go  out. Then enter again, in skirmish, IACHIMO  and POSTHUMUS LEONATUS he vanquisheth and disarmeth IACHIMO, and then leaves him",the Roman Army,ORG
31481,"Enter, from one side, LUCIUS, IACHIMO, and  the Roman Army: from the other side, the  British Army, POSTHUMUS LEONATUS following,  like a poor soldier. They march over and go  out. Then enter again, in skirmish, IACHIMO  and POSTHUMUS LEONATUS he vanquisheth and disarmeth IACHIMO, and then leaves him",British Army,ORG
31481,"Enter, from one side, LUCIUS, IACHIMO, and  the Roman Army: from the other side, the  British Army, POSTHUMUS LEONATUS following,  like a poor soldier. They march over and go  out. Then enter again, in skirmish, IACHIMO  and POSTHUMUS LEONATUS he vanquisheth and disarmeth IACHIMO, and then leaves him",disarmeth IACHIMO,PERSON
31485,"Revengingly enfeebles me, or could this carl,",carl,PERSON
31487,"In my profession? Knighthoods and honours, borne",Knighthoods,ORG
31489,"If that thy gentry, Britain, go before",Britain,GPE
31492,Exit,Exit,GPE
31493,"The battle continues, the Britons fly, CYMBELINE is  taken: then enter, to his rescue, BELARIUS, GUIDERIUS, and ARVIRAGUS",Britons,ORG
31493,"The battle continues, the Britons fly, CYMBELINE is  taken: then enter, to his rescue, BELARIUS, GUIDERIUS, and ARVIRAGUS",BELARIUS,ORG
31493,"The battle continues, the Britons fly, CYMBELINE is  taken: then enter, to his rescue, BELARIUS, GUIDERIUS, and ARVIRAGUS",GUIDERIUS,ORG
31493,"The battle continues, the Britons fly, CYMBELINE is  taken: then enter, to his rescue, BELARIUS, GUIDERIUS, and ARVIRAGUS",ARVIRAGUS,ORG
31498,"Re-enter POSTHUMUS LEONATUS, and seconds the  Britons: they rescue CYMBELINE, and exeunt. Then re-enter LUCIUS, and IACHIMO, with IMOGEN",seconds,TIME
31498,"Re-enter POSTHUMUS LEONATUS, and seconds the  Britons: they rescue CYMBELINE, and exeunt. Then re-enter LUCIUS, and IACHIMO, with IMOGEN",LUCIUS,ORG
31507,Enter POSTHUMUS LEONATUS and a British Lord,British,NORP
31518,"More plentiful than tools to do't, struck down",do't,GPE
31529,"He, with two striplings-lads more like to run",two,CARDINAL
31534,"'Our Britain s harts die flying, not our men:",Britain,GPE
31536,Or we are Romans and will give you that,Romans,NORP
31539,"These three,",three,CARDINAL
31540,"Three thousand confident, in act as many--",Three thousand,CARDINAL
31541,For three performers are the file when all,three,CARDINAL
31542,"The rest do nothing--with this word 'Stand, stand,'",Stand,PERSON
31549,Damn'd in the first beginners!--gan to look,first,ORDINAL
31560,"O'er borne i' the former wave: ten, chased by one,",O'er borne,PERSON
31560,"O'er borne i' the former wave: ten, chased by one,",ten,CARDINAL
31560,"O'er borne i' the former wave: ten, chased by one,",one,CARDINAL
31561,Are now each one the slaughter-man of twenty:,twenty,CARDINAL
31565,"A narrow lane, an old man, and two boys.",two,CARDINAL
31570,"'Two boys, an old man twice a boy, a lane,",Two,CARDINAL
31571,"Preserved the Britons, was the Romans' bane.'",Romans,NORP
31584,"To have saved their carcasses! took heel to do't,",do't,GPE
31588,"'Tis strange he hides him in fresh cups, soft beds,",Tis,PERSON
31591,"For being now a favourer to the Briton,",Briton,PERSON
31592,"No more a Briton, I have resumed again",Briton,PERSON
31596,"Here made by the Roman, great the answer be",Roman,NORP
31600,But end it by some means for Imogen.,Imogen,GPE
31601,Enter two British Captains and Soldiers,two,CARDINAL
31601,Enter two British Captains and Soldiers,British,NORP
31602,Great Jupiter be praised! Lucius is taken.,Lucius,PERSON
31604,"There was a fourth man, in a silly habit,",fourth,ORDINAL
31608,"A Roman,",Roman,NORP
31609,"Who had not now been drooping here, if seconds",seconds,TIME
31612,A leg of Rome shall not return to tell,Rome,GPE
31616,"Enter CYMBELINE, BELARIUS, GUIDERIUS, ARVIRAGUS,  PISANIO, Soldiers, Attendants, and Roman Captives.  The Captains present POSTHUMUS LEONATUS to  CYMBELINE, who delivers him over to a Gaoler: then exeunt omnes",BELARIUS,ORG
31616,"Enter CYMBELINE, BELARIUS, GUIDERIUS, ARVIRAGUS,  PISANIO, Soldiers, Attendants, and Roman Captives.  The Captains present POSTHUMUS LEONATUS to  CYMBELINE, who delivers him over to a Gaoler: then exeunt omnes",GUIDERIUS,ORG
31616,"Enter CYMBELINE, BELARIUS, GUIDERIUS, ARVIRAGUS,  PISANIO, Soldiers, Attendants, and Roman Captives.  The Captains present POSTHUMUS LEONATUS to  CYMBELINE, who delivers him over to a Gaoler: then exeunt omnes",ARVIRAGUS,ORG
31616,"Enter CYMBELINE, BELARIUS, GUIDERIUS, ARVIRAGUS,  PISANIO, Soldiers, Attendants, and Roman Captives.  The Captains present POSTHUMUS LEONATUS to  CYMBELINE, who delivers him over to a Gaoler: then exeunt omnes","Soldiers, Attendants",ORG
31616,"Enter CYMBELINE, BELARIUS, GUIDERIUS, ARVIRAGUS,  PISANIO, Soldiers, Attendants, and Roman Captives.  The Captains present POSTHUMUS LEONATUS to  CYMBELINE, who delivers him over to a Gaoler: then exeunt omnes",Roman Captives,NORP
31616,"Enter CYMBELINE, BELARIUS, GUIDERIUS, ARVIRAGUS,  PISANIO, Soldiers, Attendants, and Roman Captives.  The Captains present POSTHUMUS LEONATUS to  CYMBELINE, who delivers him over to a Gaoler: then exeunt omnes",Captains,PERSON
31617,SCENE IV. A British prison.,British,NORP
31618,Enter POSTHUMUS LEONATUS and two Gaolers,two,CARDINAL
31618,Enter POSTHUMUS LEONATUS and two Gaolers,Gaolers,ORG
31626,Groan so in perpetuity than be cured,Groan,PERSON
31628,"To unbar these locks. My conscience, thou art fetter'd",thou,GPE
31639,"Who of their broken debtors take a third,",a third,DATE
31640,"A sixth, a tenth, letting them thrive again",sixth,ORDINAL
31642,"For Imogen's dear life take mine, and though",Imogen,GPE
31644,"'Tween man and man they weigh not every stamp,",Tween,PRODUCT
31648,And cancel these cold bonds. O Imogen!,Imogen,GPE
31650,Sleeps,Sleeps,PERSON
31651,"Solemn music. Enter, as in an apparition,  SICILIUS LEONATUS, father to Posthumus Leonatus,  an old man, attired like a warrior, leading in  his hand an ancient matron, his wife, and mother  to Posthumus Leonatus, with music before them:  then, after other music, follow the two young  Leonati, brothers to Posthumus Leonatus, with  wounds as they died in the wars. They circle Posthumus Leonatus round, as he lies sleeping",Posthumus Leonatus,NORP
31651,"Solemn music. Enter, as in an apparition,  SICILIUS LEONATUS, father to Posthumus Leonatus,  an old man, attired like a warrior, leading in  his hand an ancient matron, his wife, and mother  to Posthumus Leonatus, with music before them:  then, after other music, follow the two young  Leonati, brothers to Posthumus Leonatus, with  wounds as they died in the wars. They circle Posthumus Leonatus round, as he lies sleeping",Posthumus Leonatus,NORP
31651,"Solemn music. Enter, as in an apparition,  SICILIUS LEONATUS, father to Posthumus Leonatus,  an old man, attired like a warrior, leading in  his hand an ancient matron, his wife, and mother  to Posthumus Leonatus, with music before them:  then, after other music, follow the two young  Leonati, brothers to Posthumus Leonatus, with  wounds as they died in the wars. They circle Posthumus Leonatus round, as he lies sleeping",two,CARDINAL
31651,"Solemn music. Enter, as in an apparition,  SICILIUS LEONATUS, father to Posthumus Leonatus,  an old man, attired like a warrior, leading in  his hand an ancient matron, his wife, and mother  to Posthumus Leonatus, with music before them:  then, after other music, follow the two young  Leonati, brothers to Posthumus Leonatus, with  wounds as they died in the wars. They circle Posthumus Leonatus round, as he lies sleeping",Leonati,ORG
31651,"Solemn music. Enter, as in an apparition,  SICILIUS LEONATUS, father to Posthumus Leonatus,  an old man, attired like a warrior, leading in  his hand an ancient matron, his wife, and mother  to Posthumus Leonatus, with music before them:  then, after other music, follow the two young  Leonati, brothers to Posthumus Leonatus, with  wounds as they died in the wars. They circle Posthumus Leonatus round, as he lies sleeping",Posthumus Leonatus,NORP
31651,"Solemn music. Enter, as in an apparition,  SICILIUS LEONATUS, father to Posthumus Leonatus,  an old man, attired like a warrior, leading in  his hand an ancient matron, his wife, and mother  to Posthumus Leonatus, with music before them:  then, after other music, follow the two young  Leonati, brothers to Posthumus Leonatus, with  wounds as they died in the wars. They circle Posthumus Leonatus round, as he lies sleeping",Posthumus Leonatus,NORP
31654,"With Mars fall out, with Juno chide,",Mars,LOC
31654,"With Mars fall out, with Juno chide,",Juno,ORG
31662,"Thou orphans' father art,",Thou,PERSON
31663,"Thou shouldst have been, and shielded him",Thou,ORG
31665,"Lucina lent not me her aid,",Lucina,ORG
31667,"That from me was Posthumus ript,",Posthumus,NORP
31673,As great Sicilius' heir.,Sicilius,PERSON
31675,In Britain where was he,Britain,GPE
31678,"In eye of Imogen, that best",Imogen,GPE
31682,"From Leonati seat, and cast",Leonati,ORG
31684,Sweet Imogen?,Sweet Imogen,PERSON
31685,"Why did you suffer Iachimo,",Iachimo,PERSON
31686,"Slight thing of Italy,",Italy,GPE
31695,Our fealty and Tenantius' right,Tenantius,ORG
31697,Like hardiment Posthumus hath,Posthumus,NORP
31698,To Cymbeline perform'd:,Cymbeline,PERSON
31699,"Then, Jupiter, thou king of gods,",Jupiter,LOC
31707,"Since, Jupiter, our son is good,",Jupiter,LOC
31713,"Help, Jupiter, or we appeal,",Jupiter,LOC
31715,"Jupiter descends in thunder and lightning, sitting  upon an eagle: he throws a thunderbolt. The Apparitions fall on their knees",Jupiter,LOC
31728,"Our Jovial star reign'd at his birth, and in",Jovial,PERSON
31730,"He shall be lord of lady Imogen,",Imogen,GPE
31737,Ascends,Ascends,GPE
31744,"Thanks, Jupiter!",Jupiter,LOC
31750,"A father to me, and thou hast created",thou,GPE
31751,"A mother and two brothers: but, O scorn!",two,CARDINAL
31759,What fairies haunt this ground? A book? O rare one!,one,CARDINAL
31761,Nobler than that it covers: let thy effects,Nobler,ORG
